Date,Time,Temperature,Humidity
2023-01-30,06:13:27,23.9,61.4
2023-01-30,06:13:33,23.9,61.5
2023-01-30,06:13:41,23.9,61.5
2023-01-30,06:13:46,23.9,61.5
2023-01-30,06:13:52,23.9,61.5
2023-01-30,06:13:57,23.9,61.5
2023-01-30,06:14:03,23.9,61.5
2023-01-30,06:14:11,23.9,61.5
2023-01-30,06:14:16,23.9,61.5
2023-01-30,06:14:22,23.9,61.5
2023-01-30,06:14:27,23.9,61.5
2023-01-30,06:14:33,23.9,61.5
2023-01-30,06:14:39,23.9,61.5
2023-01-30,06:14:44,23.9,61.5
2023-01-30,06:14:50,23.9,61.5
2023-01-30,06:14:55,23.9,61.5
2023-01-30,06:15:01,23.8,61.5
2023-01-30,06:15:06,23.9,61.5
2023-01-30,06:15:12,23.9,61.5
2023-01-30,06:15:17,23.8,61.5
2023-01-30,06:15:23,23.8,61.5
2023-01-30,06:15:28,23.9,61.5
2023-01-30,06:15:34,23.9,61.5
2023-01-30,06:15:39,23.9,61.6
2023-01-30,06:15:45,23.9,61.5
2023-01-30,06:15:50,23.9,61.6
2023-01-30,06:15:56,23.8,61.6
2023-01-30,06:16:02,23.9,61.6
2023-01-30,06:16:07,23.9,61.6
2023-01-30,06:16:13,23.9,61.6
2023-01-30,06:16:18,23.9,61.6
2023-01-30,06:16:24,23.9,61.6
2023-01-30,06:16:29,23.9,61.6
2023-01-30,06:16:35,23.9,61.6
2023-01-30,06:16:40,23.9,61.5
2023-01-30,06:16:46,23.9,61.5
2023-01-30,06:16:51,23.9,61.5
2023-01-30,06:16:57,23.9,61.5
2023-01-30,06:17:05,23.9,61.5
2023-01-30,06:17:10,23.9,61.5
2023-01-30,06:17:19,23.9,61.5
2023-01-30,06:17:24,23.9,61.4
2023-01-30,06:17:30,23.9,61.5
2023-01-30,06:17:38,23.9,61.5
2023-01-30,06:17:43,23.9,61.5
2023-01-30,06:17:49,23.9,61.5
2023-01-30,06:17:54,23.9,61.5
2023-01-30,06:18:00,23.9,61.5
2023-01-30,06:18:05,23.9,61.5
2023-01-30,06:18:11,23.9,61.5
2023-01-30,06:18:19,23.9,61.5
2023-01-30,06:18:24,23.9,61.5
2023-01-30,06:18:30,23.9,61.5
2023-01-30,06:18:36,23.9,61.5
2023-01-30,06:18:41,23.9,61.5
2023-01-30,06:18:47,23.9,61.5
2023-01-30,06:18:52,23.9,61.5
2023-01-30,06:18:58,23.9,61.5
2023-01-30,06:19:03,23.8,61.5
2023-01-30,06:19:11,23.9,61.5
2023-01-30,06:19:17,23.8,61.5
2023-01-30,06:19:22,23.9,61.5
2023-01-30,06:19:30,23.9,61.5
2023-01-30,06:19:36,23.9,61.5
2023-01-30,06:19:41,23.8,61.6
2023-01-30,06:19:47,23.8,61.6
2023-01-30,06:19:53,23.9,61.5
2023-01-30,06:19:58,23.9,61.5
2023-01-30,06:20:04,23.9,61.5
2023-01-30,06:20:09,23.9,61.5
2023-01-30,06:20:15,23.9,61.5
2023-01-30,06:20:20,23.8,61.5
2023-01-30,06:20:26,23.9,61.5
2023-01-30,06:20:31,23.9,61.5
2023-01-30,06:20:37,23.8,61.5
2023-01-30,06:20:42,23.8,61.5
2023-01-30,06:20:48,23.8,61.6
2023-01-30,06:20:53,23.8,61.5
2023-01-30,06:20:59,23.8,61.6
2023-01-30,06:21:04,23.9,61.6
2023-01-30,06:21:10,23.9,61.6
2023-01-30,06:21:15,23.8,61.6
2023-01-30,06:21:21,23.9,61.6
2023-01-30,06:21:27,23.8,61.6
2023-01-30,06:21:32,23.8,61.6
2023-01-30,06:21:38,23.8,61.6
2023-01-30,06:21:43,23.8,61.6
2023-01-30,06:21:49,23.8,61.6
2023-01-30,06:21:54,23.8,61.6
2023-01-30,06:22:00,23.8,61.6
2023-01-30,06:22:05,23.8,61.6
2023-01-30,06:22:11,23.8,61.6
2023-01-30,06:22:16,23.8,61.6
2023-01-30,06:22:22,23.9,61.6
2023-01-30,06:22:27,23.8,61.6
2023-01-30,06:22:35,23.8,61.6
2023-01-30,06:22:41,23.8,61.6
2023-01-30,06:22:47,23.9,61.6
2023-01-30,06:22:52,23.8,61.6
2023-01-30,06:22:58,23.8,61.6
2023-01-30,06:23:03,23.8,61.6
2023-01-30,06:23:09,23.8,61.6
2023-01-30,06:23:14,23.8,61.6
2023-01-30,06:23:20,23.8,61.6
2023-01-30,06:23:25,23.8,61.6
2023-01-30,06:23:31,23.8,61.6
2023-01-30,06:23:36,23.8,61.6
2023-01-30,06:23:42,23.8,61.6
2023-01-30,06:23:50,23.9,61.6
2023-01-30,06:23:55,23.8,61.6
2023-01-30,06:24:01,23.8,61.6
2023-01-30,06:24:07,23.9,61.6
2023-01-30,06:24:12,23.8,61.6
2023-01-30,06:24:18,23.9,61.6
2023-01-30,06:24:23,23.8,61.6
2023-01-30,06:24:29,23.9,61.6
2023-01-30,06:24:37,23.9,61.6
2023-01-30,06:24:42,23.8,61.6
2023-01-30,06:24:48,23.9,61.6
2023-01-30,06:24:56,23.9,61.6
2023-01-30,06:25:01,23.9,61.6
2023-01-30,06:25:07,23.9,61.6
2023-01-30,06:25:15,23.8,61.6
2023-01-30,06:25:21,23.9,61.6
2023-01-30,06:25:26,23.9,61.6
2023-01-30,06:25:32,23.9,61.5
2023-01-30,06:25:37,23.9,61.6
2023-01-30,06:25:43,23.9,61.6
2023-01-30,06:25:48,23.9,61.5
2023-01-30,06:25:54,23.9,61.5
2023-01-30,06:25:59,23.9,61.6
2023-01-30,06:26:05,23.8,61.6
2023-01-30,06:26:10,23.9,61.6
2023-01-30,06:26:18,23.9,61.6
2023-01-30,06:26:24,23.9,61.6
2023-01-30,06:26:35,23.9,61.6
2023-01-30,06:26:40,23.9,61.6
2023-01-30,06:26:46,23.9,61.6
2023-01-30,06:26:51,23.9,61.6
2023-01-30,06:26:57,23.9,61.6
2023-01-30,06:27:02,23.9,61.6
2023-01-30,06:27:08,23.9,61.6
2023-01-30,06:27:13,23.9,61.6
2023-01-30,06:27:19,23.9,61.6
2023-01-30,06:27:24,23.9,61.6
2023-01-30,06:27:30,23.9,61.6
2023-01-30,06:27:35,23.9,61.6
2023-01-30,06:27:41,23.9,61.6
2023-01-30,06:27:46,23.9,61.6
2023-01-30,06:27:52,23.9,61.6
2023-01-30,06:27:58,23.9,61.6
2023-01-30,06:28:03,23.9,61.6
2023-01-30,06:28:09,23.9,61.6
2023-01-30,06:28:14,23.9,61.6
2023-01-30,06:28:20,23.9,61.6
2023-01-30,06:28:25,23.9,61.6
2023-01-30,06:28:31,23.9,61.6
2023-01-30,06:28:36,23.9,61.6
2023-01-30,06:28:42,23.9,61.6
2023-01-30,06:28:47,23.9,61.6
2023-01-30,06:28:53,23.9,61.6
2023-01-30,06:28:58,23.9,61.6
2023-01-30,06:29:04,23.9,61.6
2023-01-30,06:29:12,23.9,61.6
2023-01-30,06:29:23,23.9,61.6
2023-01-30,06:29:28,23.9,61.6
2023-01-30,06:29:34,23.9,61.6
2023-01-30,06:29:39,23.9,61.6
2023-01-30,06:29:45,23.8,61.6
2023-01-30,06:29:50,23.9,61.6
2023-01-30,06:29:58,23.9,61.6
2023-01-30,06:30:04,23.9,61.6
2023-01-30,06:30:12,23.8,61.6
2023-01-30,06:30:17,23.8,61.6
2023-01-30,06:30:23,23.8,61.6
2023-01-30,06:30:29,23.9,61.6
2023-01-30,06:30:34,23.8,61.6
2023-01-30,06:30:40,23.9,61.6
2023-01-30,06:30:45,23.9,61.6
2023-01-30,06:30:51,23.9,61.7
2023-01-30,06:30:56,23.9,61.7
2023-01-30,06:31:04,23.9,61.7
2023-01-30,06:31:12,23.9,61.7
2023-01-30,06:31:18,23.9,61.6
2023-01-30,06:31:23,23.9,61.6
2023-01-30,06:31:29,23.9,61.6
2023-01-30,06:31:34,23.9,61.6
2023-01-30,06:31:40,23.9,61.7
2023-01-30,06:31:51,23.8,61.7
2023-01-30,06:31:56,23.9,61.7
2023-01-30,06:32:02,23.8,61.7
2023-01-30,06:32:07,23.9,61.7
2023-01-30,06:32:13,23.8,61.7
2023-01-30,06:32:18,23.8,61.6
2023-01-30,06:32:24,23.8,61.6
2023-01-30,06:32:29,23.9,61.6
2023-01-30,06:32:35,23.8,61.7
2023-01-30,06:32:40,23.8,61.7
2023-01-30,06:32:46,23.8,61.7
2023-01-30,06:32:51,23.9,61.7
2023-01-30,06:32:57,23.9,61.7
2023-01-30,06:33:02,23.9,61.7
2023-01-30,06:33:08,23.9,61.7
2023-01-30,06:33:14,23.8,61.7
2023-01-30,06:33:19,23.9,61.7
2023-01-30,06:33:25,23.9,61.7
2023-01-30,06:33:30,23.8,61.6
2023-01-30,06:33:36,23.9,61.6
2023-01-30,06:33:41,23.9,61.7
2023-01-30,06:33:49,23.8,61.6
2023-01-30,06:33:55,23.9,61.7
2023-01-30,06:34:00,23.9,61.7
2023-01-30,06:34:06,23.9,61.7
2023-01-30,06:34:11,23.9,61.6
2023-01-30,06:34:17,23.8,61.6
2023-01-30,06:34:22,23.8,61.6
2023-01-30,06:34:28,23.8,61.6
2023-01-30,06:34:34,23.9,61.7
2023-01-30,06:34:39,23.9,61.7
2023-01-30,06:34:45,23.9,61.7
2023-01-30,06:34:50,23.8,61.7
2023-01-30,06:34:56,23.8,61.7
2023-01-30,06:35:01,23.9,61.7
2023-01-30,06:35:07,23.8,61.7
2023-01-30,06:35:12,23.9,61.7
2023-01-30,06:35:18,23.9,61.6
2023-01-30,06:35:23,23.9,61.6
2023-01-30,06:35:29,23.9,61.6
2023-01-30,06:35:34,23.8,61.6
2023-01-30,06:35:40,23.8,61.6
2023-01-30,06:35:45,23.9,61.6
2023-01-30,06:35:51,23.8,61.6
2023-01-30,06:35:57,23.9,61.6
2023-01-30,06:36:02,23.9,61.6
2023-01-30,06:36:08,23.8,61.6
2023-01-30,06:36:13,23.8,61.6
2023-01-30,06:36:19,23.9,61.6
2023-01-30,06:36:24,23.8,61.6
2023-01-30,06:36:30,23.8,61.6
2023-01-30,06:36:35,23.8,61.6
2023-01-30,06:36:41,23.8,61.7
2023-01-30,06:36:46,23.8,61.7
2023-01-30,06:36:52,23.8,61.7
2023-01-30,06:36:57,23.8,61.7
2023-01-30,06:37:03,23.8,61.7
2023-01-30,06:37:09,23.8,61.7
2023-01-30,06:37:14,23.8,61.7
2023-01-30,06:37:20,23.8,61.7
2023-01-30,06:37:25,23.8,61.7
2023-01-30,06:37:31,23.8,61.7
2023-01-30,06:37:36,23.8,61.7
2023-01-30,06:37:42,23.8,61.7
2023-01-30,06:37:50,23.8,61.7
2023-01-30,06:37:55,23.8,61.7
2023-01-30,06:38:01,23.8,61.7
2023-01-30,06:38:06,23.8,61.7
2023-01-30,06:38:12,23.8,61.7
2023-01-30,06:38:17,23.8,61.7
2023-01-30,06:38:23,23.8,61.7
2023-01-30,06:38:29,23.8,61.7
2023-01-30,06:38:34,23.8,61.7
2023-01-30,06:38:40,23.8,61.7
2023-01-30,06:38:45,23.8,61.7
2023-01-30,06:38:51,23.8,61.7
2023-01-30,06:38:56,23.8,61.7
2023-01-30,06:39:02,23.8,61.7
2023-01-30,06:39:07,23.8,61.8
2023-01-30,06:39:13,23.8,61.8
2023-01-30,06:39:18,23.8,61.8
2023-01-30,06:39:24,23.8,61.8
2023-01-30,06:39:29,23.8,61.8
2023-01-30,06:39:35,23.8,61.8
2023-01-30,06:39:40,23.8,61.8
2023-01-30,06:39:46,23.8,61.8
2023-01-30,06:39:52,23.8,61.8
2023-01-30,06:39:57,23.8,61.8
2023-01-30,06:40:03,23.8,61.8
2023-01-30,06:40:08,23.8,61.8
2023-01-30,06:40:14,23.8,61.8
2023-01-30,06:40:19,23.8,61.8
2023-01-30,06:40:25,23.8,61.8
2023-01-30,06:40:30,23.8,61.8
2023-01-30,06:40:36,23.8,61.8
2023-01-30,06:40:41,23.8,61.7
2023-01-30,06:40:47,23.8,61.7
2023-01-30,06:40:55,23.8,61.7
2023-01-30,06:41:00,23.8,61.7
2023-01-30,06:41:06,23.8,61.7
2023-01-30,06:41:12,23.8,61.7
2023-01-30,06:41:17,23.8,61.7
2023-01-30,06:41:23,23.8,61.7
2023-01-30,06:41:28,23.8,61.7
2023-01-30,06:41:36,23.8,61.7
2023-01-30,06:41:42,23.8,61.7
2023-01-30,06:41:50,23.8,61.7
2023-01-30,06:41:55,23.8,61.7
2023-01-30,06:42:01,23.8,61.7
2023-01-30,06:42:06,23.8,61.7
2023-01-30,06:42:12,23.8,61.7
2023-01-30,06:42:17,23.8,61.7
2023-01-30,06:42:23,23.8,61.7
2023-01-30,06:42:29,23.8,61.7
2023-01-30,06:42:34,23.8,61.7
2023-01-30,06:42:40,23.8,61.7
2023-01-30,06:42:45,23.8,61.7
2023-01-30,06:42:51,23.8,61.7
2023-01-30,06:42:59,23.8,61.7
2023-01-30,06:43:07,23.8,61.7
2023-01-30,06:43:12,23.8,61.7
2023-01-30,06:43:18,23.9,61.7
2023-01-30,06:43:23,23.8,61.7
2023-01-30,06:43:29,23.8,61.7
2023-01-30,06:43:34,23.8,61.7
2023-01-30,06:43:40,23.8,61.7
2023-01-30,06:43:46,23.8,61.7
2023-01-30,06:43:51,23.8,61.7
2023-01-30,06:43:57,23.8,61.7
2023-01-30,06:44:02,23.8,61.7
2023-01-30,06:44:08,23.8,61.7
2023-01-30,06:44:13,23.9,61.7
2023-01-30,06:44:19,23.8,61.7
2023-01-30,06:44:24,23.8,61.7
2023-01-30,06:44:30,23.8,61.7
2023-01-30,06:44:35,23.8,61.7
2023-01-30,06:44:41,23.8,61.7
2023-01-30,06:44:46,23.8,61.7
2023-01-30,06:44:52,23.8,61.7
2023-01-30,06:44:57,23.8,61.8
2023-01-30,06:45:03,23.8,61.8
2023-01-30,06:45:09,23.8,61.8
2023-01-30,06:45:14,23.8,61.8
2023-01-30,06:45:20,23.8,61.7
2023-01-30,06:45:25,23.8,61.7
2023-01-30,06:45:31,23.8,61.7
2023-01-30,06:45:36,23.8,61.7
2023-01-30,06:45:42,23.8,61.7
2023-01-30,06:45:47,23.8,61.7
2023-01-30,06:45:53,23.8,61.7
2023-01-30,06:45:58,23.8,61.7
2023-01-30,06:46:04,23.8,61.7
2023-01-30,06:46:09,23.8,61.7
2023-01-30,06:46:15,23.8,61.7
2023-01-30,06:46:20,23.8,61.7
2023-01-30,06:46:26,23.8,61.7
2023-01-30,06:46:34,23.8,61.7
2023-01-30,06:46:40,23.8,61.7
2023-01-30,06:46:45,23.8,61.7
2023-01-30,06:46:51,23.8,61.7
2023-01-30,06:46:59,23.8,61.7
2023-01-30,06:47:04,23.8,61.7
2023-01-30,06:47:10,23.8,61.7
2023-01-30,06:47:15,23.8,61.7
2023-01-30,06:47:21,23.8,61.7
2023-01-30,06:47:29,23.8,61.7
2023-01-30,06:47:34,23.8,61.7
2023-01-30,06:47:43,23.8,61.7
2023-01-30,06:47:48,23.8,61.7
2023-01-30,06:47:54,23.8,61.7
2023-01-30,06:47:59,23.8,61.7
2023-01-30,06:48:05,23.8,61.7
2023-01-30,06:48:10,23.8,61.8
2023-01-30,06:48:18,23.8,61.8
2023-01-30,06:48:26,23.8,61.8
2023-01-30,06:48:34,23.8,61.8
2023-01-30,06:48:40,23.8,61.8
2023-01-30,06:48:45,23.8,61.7
2023-01-30,06:48:54,23.8,61.7
2023-01-30,06:49:02,23.8,61.7
2023-01-30,06:49:07,23.8,61.8
2023-01-30,06:49:13,23.8,61.8
2023-01-30,06:49:18,23.8,61.7
2023-01-30,06:49:24,23.8,61.7
