Date,Time,Temperature,Humidity
2023-02-02,01:02:43,22.9,54.1
2023-02-02,01:03:41,22.9,54.1
2023-02-02,01:04:42,22.9,54.1
2023-02-02,01:05:41,22.9,54.0
2023-02-02,01:06:39,22.9,54.0
2023-02-02,01:07:38,22.9,54.0
2023-02-02,01:08:37,22.9,54.0
2023-02-02,01:09:35,22.9,53.9
2023-02-02,01:10:34,22.9,54.0
2023-02-02,01:11:32,22.9,54.0
2023-02-02,01:12:31,22.9,54.0
2023-02-02,01:13:30,22.9,53.9
2023-02-02,01:14:28,22.9,53.9
2023-02-02,01:15:27,22.9,53.9
2023-02-02,01:16:25,22.9,53.9
2023-02-02,01:17:24,22.9,53.9
2023-02-02,01:18:22,22.9,53.9
2023-02-02,01:19:21,22.9,53.9
2023-02-02,01:20:20,22.9,53.9
2023-02-02,01:21:18,22.9,53.9
2023-02-02,01:22:17,22.9,53.9
2023-02-02,01:23:15,22.9,53.9
2023-02-02,01:24:14,22.9,53.8
2023-02-02,01:25:12,22.9,53.8
2023-02-02,01:26:11,22.9,53.8
2023-02-02,01:27:10,22.9,53.7
2023-02-02,01:28:11,22.9,53.8
2023-02-02,01:29:09,22.9,53.8
2023-02-02,01:30:08,22.9,53.8
2023-02-02,01:31:07,22.9,53.9
2023-02-02,01:32:05,22.9,53.8
2023-02-02,01:33:04,22.9,53.8
2023-02-02,01:34:02,22.9,53.8
2023-02-02,01:35:01,22.9,53.8
2023-02-02,01:35:59,22.9,53.7
2023-02-02,01:36:58,22.9,53.8
2023-02-02,01:37:57,22.9,53.7
2023-02-02,01:38:55,22.9,53.7
2023-02-02,01:39:54,22.9,53.8
2023-02-02,01:40:52,22.9,53.8
2023-02-02,01:41:51,22.9,53.8
2023-02-02,01:42:50,22.9,53.8
2023-02-02,01:43:48,22.9,53.7
2023-02-02,01:44:47,22.9,53.7
2023-02-02,01:45:45,22.9,53.7
2023-02-02,01:46:44,22.9,53.8
2023-02-02,01:47:42,22.8,53.8
2023-02-02,01:48:41,22.9,53.8
2023-02-02,01:49:40,22.8,53.8
2023-02-02,01:50:38,22.9,53.8
2023-02-02,01:51:37,22.9,53.8
2023-02-02,01:52:35,22.9,53.7
2023-02-02,01:53:34,22.9,53.7
2023-02-02,01:54:32,22.9,53.7
2023-02-02,01:55:31,22.9,53.7
2023-02-02,01:56:30,22.8,53.8
2023-02-02,01:57:28,22.8,53.8
2023-02-02,01:58:27,22.8,53.7
2023-02-02,01:59:25,22.8,53.7
2023-02-02,02:00:24,22.8,53.7
2023-02-02,02:01:23,22.8,53.7
2023-02-02,02:02:21,22.8,53.7
2023-02-02,02:03:20,22.9,53.7
2023-02-02,02:04:18,22.8,53.7
2023-02-02,02:05:17,22.8,53.7
2023-02-02,02:06:16,22.9,53.7
2023-02-02,02:07:14,22.8,53.7
2023-02-02,02:08:13,22.8,53.7
2023-02-02,02:09:11,22.9,53.7
2023-02-02,02:10:10,22.8,53.7
2023-02-02,02:11:08,22.9,53.7
2023-02-02,02:12:10,22.8,53.7
2023-02-02,02:13:08,22.8,53.7
2023-02-02,02:14:07,22.8,53.7
2023-02-02,02:15:05,22.8,53.8
2023-02-02,02:16:04,22.8,53.8
2023-02-02,02:17:02,22.8,53.7
2023-02-02,02:18:01,22.9,53.7
2023-02-02,02:19:00,22.9,53.7
2023-02-02,02:19:58,22.8,53.6
2023-02-02,02:20:57,22.8,53.6
2023-02-02,02:21:55,22.8,53.6
2023-02-02,02:22:54,22.8,53.7
2023-02-02,02:23:52,22.8,53.6
2023-02-02,02:24:51,22.8,53.6
2023-02-02,02:25:50,22.8,53.6
2023-02-02,02:26:48,22.8,53.6
2023-02-02,02:27:47,22.8,53.6
2023-02-02,02:28:45,22.8,53.5
2023-02-02,02:29:44,22.8,53.5
2023-02-02,02:30:42,22.8,53.5
2023-02-02,02:31:41,22.8,53.6
2023-02-02,02:32:40,22.8,53.6
2023-02-02,02:33:38,22.8,53.6
2023-02-02,02:34:37,22.8,53.6
2023-02-02,02:35:35,22.8,53.5
2023-02-02,02:36:34,22.8,53.5
2023-02-02,02:37:33,22.8,53.5
2023-02-02,02:38:31,22.8,53.5
2023-02-02,02:39:30,22.8,53.5
2023-02-02,02:40:28,22.8,53.5
2023-02-02,02:41:27,22.8,53.5
2023-02-02,02:42:26,22.8,53.5
2023-02-02,02:43:24,22.8,53.5
2023-02-02,02:44:23,22.8,53.5
2023-02-02,02:45:21,22.8,53.5
2023-02-02,02:46:20,22.8,53.5
2023-02-02,02:47:18,22.8,53.4
2023-02-02,02:48:17,22.8,53.4
2023-02-02,02:49:16,22.8,53.5
2023-02-02,02:50:14,22.8,53.5
2023-02-02,02:51:15,22.8,53.5
2023-02-02,02:52:14,22.8,53.4
2023-02-02,02:53:12,22.8,53.5
2023-02-02,02:54:11,22.8,53.4
2023-02-02,02:55:10,22.8,53.4
2023-02-02,02:56:08,22.8,53.4
2023-02-02,02:57:07,22.8,53.4
2023-02-02,02:58:05,22.8,53.4
2023-02-02,02:59:04,22.8,53.5
2023-02-02,03:00:02,22.7,53.5
2023-02-02,03:01:01,22.8,53.5
2023-02-02,03:02:00,22.7,53.4
2023-02-02,03:02:58,22.8,53.3
2023-02-02,03:03:59,22.8,53.3
2023-02-02,03:04:58,22.8,53.3
2023-02-02,03:05:56,22.8,53.3
2023-02-02,03:06:55,22.7,53.4
2023-02-02,03:07:54,22.7,53.3
2023-02-02,03:08:52,22.8,53.3
2023-02-02,03:09:51,22.7,53.4
2023-02-02,03:10:52,22.7,53.4
2023-02-02,03:11:50,22.7,53.4
2023-02-02,03:12:49,22.8,53.3
2023-02-02,03:13:50,22.7,53.3
2023-02-02,03:14:49,22.7,53.4
2023-02-02,03:15:47,22.8,53.3
2023-02-02,03:16:46,22.7,53.4
2023-02-02,03:17:44,22.7,53.4
2023-02-02,03:18:43,22.7,53.4
2023-02-02,03:19:41,22.7,53.3
2023-02-02,03:20:40,22.7,53.3
2023-02-02,03:21:39,22.8,53.3
2023-02-02,03:22:37,22.7,53.3
2023-02-02,03:23:36,22.7,53.4
2023-02-02,03:24:34,22.7,53.3
2023-02-02,03:25:33,22.7,53.4
2023-02-02,03:26:34,22.7,53.4
2023-02-02,03:27:33,22.7,53.4
2023-02-02,03:28:31,22.7,53.4
2023-02-02,03:29:30,22.7,53.4
2023-02-02,03:30:28,22.7,53.3
2023-02-02,03:31:27,22.7,53.3
2023-02-02,03:32:26,22.7,53.3
2023-02-02,03:33:24,22.7,53.3
2023-02-02,03:34:23,22.7,53.3
2023-02-02,03:35:21,22.7,53.3
2023-02-02,03:36:20,22.7,53.4
2023-02-02,03:37:18,22.7,53.3
2023-02-02,03:38:17,22.7,53.3
2023-02-02,03:39:16,22.7,53.3
2023-02-02,03:40:14,22.7,53.3
2023-02-02,03:41:13,22.7,53.3
2023-02-02,03:42:11,22.7,53.3
2023-02-02,03:43:10,22.7,53.2
2023-02-02,03:44:09,22.7,53.3
2023-02-02,03:45:10,22.7,53.3
2023-02-02,03:46:08,22.7,53.2
2023-02-02,03:47:09,22.7,53.2
2023-02-02,03:48:08,22.7,53.2
2023-02-02,03:49:07,22.7,53.3
2023-02-02,03:50:05,22.7,53.3
2023-02-02,03:51:04,22.7,53.3
2023-02-02,03:52:02,22.7,53.3
2023-02-02,03:53:01,22.7,53.3
2023-02-02,03:53:59,22.7,53.3
2023-02-02,03:54:58,22.6,53.3
2023-02-02,03:55:57,22.7,53.3
2023-02-02,03:56:55,22.7,53.3
2023-02-02,03:57:54,22.7,53.3
2023-02-02,03:58:52,22.7,53.2
2023-02-02,03:59:51,22.7,53.2
2023-02-02,04:00:49,22.6,53.2
2023-02-02,04:01:48,22.7,53.3
2023-02-02,04:02:47,22.7,53.3
2023-02-02,04:03:45,22.6,53.3
2023-02-02,04:04:44,22.6,53.2
2023-02-02,04:05:42,22.7,53.2
2023-02-02,04:06:41,22.6,53.3
2023-02-02,04:07:40,22.6,53.2
2023-02-02,04:08:38,22.6,53.2
2023-02-02,04:09:37,22.6,53.2
2023-02-02,04:10:35,22.6,53.2
2023-02-02,04:11:34,22.7,53.2
2023-02-02,04:12:32,22.6,53.2
2023-02-02,04:13:31,22.6,53.3
2023-02-02,04:14:30,22.7,53.3
2023-02-02,04:15:28,22.6,53.2
2023-02-02,04:16:27,22.6,53.2
2023-02-02,04:17:25,22.7,53.2
2023-02-02,04:18:24,22.6,53.2
2023-02-02,04:19:22,22.6,53.2
2023-02-02,04:20:21,22.6,53.2
2023-02-02,04:21:20,22.6,53.2
2023-02-02,04:22:18,22.6,53.2
2023-02-02,04:23:17,22.6,53.2
2023-02-02,04:24:15,22.6,53.2
2023-02-02,04:25:14,22.6,53.2
2023-02-02,04:26:13,22.7,53.2
2023-02-02,04:27:11,22.6,53.1
2023-02-02,04:28:10,22.6,53.2
2023-02-02,04:29:08,22.6,53.2
2023-02-02,04:30:07,22.6,53.2
2023-02-02,04:31:08,22.6,53.2
2023-02-02,04:32:07,22.6,53.2
2023-02-02,04:33:05,22.6,53.2
2023-02-02,04:34:04,22.6,53.2
2023-02-02,04:35:02,22.7,53.1
2023-02-02,04:36:01,22.6,53.1
2023-02-02,04:37:00,22.7,53.1
2023-02-02,04:37:58,22.6,53.1
2023-02-02,04:38:57,22.6,53.1
2023-02-02,04:39:55,22.6,53.1
2023-02-02,04:40:54,22.6,53.1
2023-02-02,04:41:52,22.7,53.1
2023-02-02,04:42:51,22.7,53.1
2023-02-02,04:43:50,22.7,53.1
2023-02-02,04:44:48,22.7,53.1
2023-02-02,04:45:47,22.6,53.1
2023-02-02,04:46:45,22.6,53.1
2023-02-02,04:47:44,22.7,53.1
2023-02-02,04:48:42,22.6,53.1
2023-02-02,04:49:41,22.6,53.1
2023-02-02,04:50:40,22.6,53.1
2023-02-02,04:51:38,22.6,53.1
2023-02-02,04:52:37,22.6,53.1
2023-02-02,04:53:35,22.6,53.1
2023-02-02,04:54:34,22.6,53.1
2023-02-02,04:55:33,22.7,53.1
2023-02-02,04:56:34,22.6,53.1
2023-02-02,04:57:32,22.6,53.1
2023-02-02,04:58:31,22.6,53.1
2023-02-02,04:59:29,22.6,53.1
2023-02-02,05:00:28,22.6,53.1
2023-02-02,05:01:27,22.7,53.1
2023-02-02,05:02:25,22.6,53.1
2023-02-02,05:03:24,22.6,53.1
2023-02-02,05:04:22,22.7,53.1
2023-02-02,05:05:21,22.6,53.1
2023-02-02,05:06:19,22.6,53.1
2023-02-02,05:07:18,22.6,53.1
2023-02-02,05:08:17,22.6,53.1
2023-02-02,05:09:15,22.6,53.1
2023-02-02,05:10:14,22.7,53.1
2023-02-02,05:11:12,22.6,53.1
2023-02-02,05:12:11,22.6,53.1
2023-02-02,05:13:10,22.6,53.1
2023-02-02,05:14:08,22.6,53.1
2023-02-02,05:15:07,22.6,53.1
2023-02-02,05:16:05,22.6,53.1
2023-02-02,05:17:04,22.6,53.1
2023-02-02,05:18:02,22.6,53.1
2023-02-02,05:19:01,22.6,53.1
2023-02-02,05:20:00,22.6,53.2
2023-02-02,05:20:58,22.6,53.1
2023-02-02,05:21:57,22.6,53.1
2023-02-02,05:22:55,22.6,53.2
2023-02-02,05:23:54,22.6,53.2
2023-02-02,05:24:53,22.6,53.2
2023-02-02,05:25:51,22.6,53.2
2023-02-02,05:26:50,22.6,53.2
2023-02-02,05:27:48,22.6,53.2
2023-02-02,05:28:47,22.6,53.2
2023-02-02,05:29:45,22.6,53.2
2023-02-02,05:30:44,22.6,53.2
2023-02-02,05:31:45,22.6,53.2
2023-02-02,05:32:44,22.6,53.2
2023-02-02,05:33:42,22.6,53.2
2023-02-02,05:34:41,22.6,53.2
2023-02-02,05:35:39,22.6,53.2
2023-02-02,05:36:38,22.6,53.1
2023-02-02,05:37:37,22.6,53.1
2023-02-02,05:38:35,22.6,53.1
2023-02-02,05:39:34,22.6,53.1
2023-02-02,05:40:32,22.5,53.1
2023-02-02,05:41:31,22.6,53.1
2023-02-02,05:42:30,22.6,53.1
2023-02-02,05:43:28,22.6,53.1
2023-02-02,05:44:27,22.6,53.1
2023-02-02,05:45:25,22.6,53.1
2023-02-02,05:46:24,22.6,53.1
2023-02-02,05:47:22,22.6,53.1
2023-02-02,05:48:21,22.5,53.1
2023-02-02,05:49:20,22.5,53.1
2023-02-02,05:50:18,22.6,53.1
2023-02-02,05:51:17,22.5,53.1
2023-02-02,05:52:15,22.5,53.1
2023-02-02,05:53:14,22.6,53.1
2023-02-02,05:54:13,22.6,53.1
2023-02-02,05:55:11,22.6,53.0
2023-02-02,05:56:10,22.6,53.0
2023-02-02,05:57:08,22.5,53.1
2023-02-02,05:58:07,22.5,53.1
2023-02-02,05:59:06,22.5,53.1
2023-02-02,06:00:04,22.5,53.1
2023-02-02,06:01:03,22.6,53.1
2023-02-02,06:02:01,22.5,53.1
2023-02-02,06:03:00,22.5,53.1
2023-02-02,06:03:58,22.5,53.0
2023-02-02,06:04:57,22.5,53.0
2023-02-02,06:05:56,22.5,53.0
2023-02-02,06:06:57,22.5,53.1
2023-02-02,06:07:55,22.5,53.1
2023-02-02,06:08:54,22.5,53.1
2023-02-02,06:09:52,22.5,53.0
2023-02-02,06:10:51,22.5,53.0
2023-02-02,06:11:50,22.5,53.0
2023-02-02,06:12:51,22.5,53.0
2023-02-02,06:13:49,22.5,53.0
2023-02-02,06:14:48,22.5,53.0
2023-02-02,06:15:46,22.5,53.1
2023-02-02,06:16:45,22.5,53.1
2023-02-02,06:17:46,22.5,53.1
2023-02-02,06:18:45,22.5,53.1
2023-02-02,06:19:43,22.5,53.0
2023-02-02,06:20:42,22.5,53.0
2023-02-02,06:21:40,22.5,53.0
2023-02-02,06:22:39,22.5,53.0
2023-02-02,06:23:38,22.5,53.0
2023-02-02,06:24:36,22.5,53.0
2023-02-02,06:25:35,22.5,53.0
2023-02-02,06:26:33,22.5,53.0
2023-02-02,06:27:32,22.5,53.0
2023-02-02,06:28:30,22.5,53.0
2023-02-02,06:29:29,22.5,53.0
2023-02-02,06:30:28,22.5,52.9
2023-02-02,06:31:26,22.5,52.9
2023-02-02,06:32:25,22.5,53.0
2023-02-02,06:33:23,22.5,53.0
2023-02-02,06:34:22,22.5,53.0
2023-02-02,06:35:21,22.5,53.0
2023-02-02,06:36:22,22.5,53.0
2023-02-02,06:37:20,22.5,52.9
2023-02-02,06:38:19,22.5,52.9
2023-02-02,06:39:17,22.5,52.9
2023-02-02,06:40:16,22.5,52.9
2023-02-02,06:41:14,22.5,52.9
2023-02-02,06:42:13,22.5,53.0
2023-02-02,06:43:12,22.5,53.0
2023-02-02,06:44:10,22.5,52.9
2023-02-02,06:45:09,22.5,53.0
2023-02-02,06:46:07,22.5,52.9
2023-02-02,06:47:06,22.5,53.0
2023-02-02,06:48:05,22.5,52.9
2023-02-02,06:49:03,22.5,52.9
2023-02-02,06:50:02,22.5,52.9
2023-02-02,06:51:00,22.4,53.0
2023-02-02,06:51:59,22.4,53.0
2023-02-02,06:52:57,22.5,53.0
2023-02-02,06:53:56,22.5,53.0
2023-02-02,06:54:57,22.5,53.0
2023-02-02,06:55:56,22.5,52.9
2023-02-02,06:56:54,22.5,52.9
2023-02-02,06:57:53,22.5,52.9
2023-02-02,06:58:52,22.4,52.9
2023-02-02,06:59:50,22.4,53.0
2023-02-02,07:00:49,22.4,53.0
2023-02-02,07:01:47,22.4,53.0
2023-02-02,07:02:46,22.5,53.0
2023-02-02,07:03:44,22.5,53.0
2023-02-02,07:04:43,22.5,52.9
2023-02-02,07:05:42,22.5,52.9
2023-02-02,07:06:40,22.5,52.9
2023-02-02,07:07:39,22.4,52.8
2023-02-02,07:08:37,22.4,52.9
2023-02-02,07:09:36,22.4,52.9
2023-02-02,07:10:35,22.4,53.0
2023-02-02,07:11:33,22.4,52.9
2023-02-02,07:12:32,22.4,52.9
2023-02-02,07:13:30,22.4,52.9
2023-02-02,07:14:29,22.4,52.9
2023-02-02,07:15:27,22.4,52.9
2023-02-02,07:16:26,22.4,52.9
2023-02-02,07:17:25,22.4,52.9
2023-02-02,07:18:23,22.4,52.9
2023-02-02,07:19:22,22.4,52.8
2023-02-02,07:20:20,22.4,52.8
2023-02-02,07:21:19,22.4,52.9
2023-02-02,07:22:18,22.4,52.9
2023-02-02,07:23:16,22.4,52.9
2023-02-02,07:24:15,22.4,52.9
2023-02-02,07:25:13,22.4,52.9
2023-02-02,07:26:12,22.4,52.9
2023-02-02,07:27:10,22.4,52.9
2023-02-02,07:28:09,22.4,52.9
2023-02-02,07:29:08,22.4,52.9
2023-02-02,07:30:06,22.4,52.9
2023-02-02,07:31:05,22.4,52.8
2023-02-02,07:32:03,22.4,52.9
2023-02-02,07:33:02,22.4,52.9
2023-02-02,07:34:01,22.4,52.9
2023-02-02,07:34:59,22.4,52.9
2023-02-02,07:35:58,22.4,52.8
2023-02-02,07:36:56,22.4,52.8
2023-02-02,07:37:55,22.4,52.8
2023-02-02,07:38:53,22.4,52.9
2023-02-02,07:39:52,22.5,52.8
2023-02-02,07:40:51,22.5,52.8
2023-02-02,07:41:49,22.4,52.8
2023-02-02,07:42:48,22.4,52.8
2023-02-02,07:43:49,22.5,52.9
2023-02-02,07:44:47,22.5,53.0
2023-02-02,07:45:46,22.5,53.0
2023-02-02,07:46:45,22.5,53.0
2023-02-02,07:47:43,22.5,53.0
2023-02-02,07:48:42,22.5,53.0
2023-02-02,07:49:40,22.5,53.1
2023-02-02,07:50:39,22.5,53.1
2023-02-02,07:51:38,22.5,53.1
2023-02-02,07:52:36,22.5,53.2
2023-02-02,07:53:35,22.5,53.3
2023-02-02,07:54:33,22.5,53.2
2023-02-02,07:55:32,22.5,53.3
2023-02-02,07:56:30,22.5,53.3
2023-02-02,07:57:29,22.5,53.3
2023-02-02,07:58:28,22.6,53.3
2023-02-02,07:59:26,22.6,53.3
2023-02-02,08:00:25,22.6,53.3
2023-02-02,08:01:23,22.6,53.3
2023-02-02,08:02:22,22.5,53.5
2023-02-02,08:03:21,22.5,53.5
2023-02-02,08:04:19,22.5,53.6
2023-02-02,08:05:18,22.6,53.6
2023-02-02,08:06:16,22.6,53.6
2023-02-02,08:07:15,22.6,53.7
2023-02-02,08:08:13,22.6,53.7
2023-02-02,08:09:12,22.6,53.7
2023-02-02,08:10:11,22.6,53.6
2023-02-02,08:11:09,22.6,53.7
2023-02-02,08:12:08,22.6,53.7
2023-02-02,08:13:06,22.6,53.8
2023-02-02,08:14:05,22.6,53.8
2023-02-02,08:15:04,22.6,53.8
2023-02-02,08:16:02,22.6,53.8
2023-02-02,08:17:01,22.6,53.7
2023-02-02,08:17:59,22.6,53.7
2023-02-02,08:18:58,22.6,53.8
2023-02-02,08:19:56,22.6,53.8
2023-02-02,08:20:58,22.6,53.9
2023-02-02,08:21:56,22.6,54.1
2023-02-02,08:22:55,22.6,54.1
2023-02-02,08:23:53,22.6,54.0
2023-02-02,08:24:52,22.6,54.1
2023-02-02,08:25:50,22.6,54.1
2023-02-02,08:26:49,22.6,54.0
2023-02-02,08:27:48,22.6,54.1
2023-02-02,08:28:46,22.6,54.1
2023-02-02,08:29:45,22.6,54.1
2023-02-02,08:30:43,22.6,54.1
2023-02-02,08:31:42,22.6,54.1
2023-02-02,08:32:40,22.6,54.2
2023-02-02,08:33:39,22.6,54.2
2023-02-02,08:34:38,22.6,54.2
2023-02-02,08:35:36,22.6,54.3
2023-02-02,08:36:35,22.6,54.3
2023-02-02,08:37:33,22.7,54.3
2023-02-02,08:38:32,22.6,54.3
2023-02-02,08:39:31,22.7,54.3
2023-02-02,08:40:29,22.7,54.3
2023-02-02,08:41:28,22.6,54.4
2023-02-02,08:42:26,22.7,54.4
2023-02-02,08:43:25,22.7,54.4
2023-02-02,08:44:23,22.7,54.4
2023-02-02,08:45:22,22.7,54.4
2023-02-02,08:46:21,22.7,54.4
2023-02-02,08:47:19,22.6,54.5
2023-02-02,08:48:18,22.6,54.5
2023-02-02,08:49:16,22.7,54.5
2023-02-02,08:50:15,22.6,54.5
2023-02-02,08:51:14,22.6,54.6
2023-02-02,08:52:12,22.6,54.6
2023-02-02,08:53:11,22.7,54.7
2023-02-02,08:54:09,22.7,54.7
2023-02-02,08:55:08,22.7,54.7
2023-02-02,08:56:06,22.7,54.7
2023-02-02,08:57:05,22.7,54.7
2023-02-02,08:58:04,22.6,54.8
2023-02-02,08:59:02,22.7,54.9
2023-02-02,09:00:01,22.7,54.9
2023-02-02,09:00:59,22.7,55.0
2023-02-02,09:01:58,22.7,55.0
2023-02-02,09:02:56,22.7,55.0
2023-02-02,09:03:55,22.7,55.0
2023-02-02,09:04:54,22.7,54.9
2023-02-02,09:05:52,22.7,55.0
2023-02-02,09:06:53,22.7,55.0
2023-02-02,09:07:52,22.7,55.0
2023-02-02,09:08:50,22.7,54.7
2023-02-02,09:09:49,22.7,54.4
2023-02-02,09:10:48,22.7,54.4
2023-02-02,09:11:46,22.7,54.6
2023-02-02,09:12:45,22.7,54.6
2023-02-02,09:13:43,22.7,54.6
2023-02-02,09:14:42,22.6,54.4
2023-02-02,09:15:40,22.6,54.6
2023-02-02,09:16:39,22.6,54.6
2023-02-02,09:17:38,22.6,54.6
2023-02-02,09:18:36,22.6,54.7
2023-02-02,09:19:37,22.6,54.7
2023-02-02,09:20:36,22.7,54.6
2023-02-02,09:21:34,22.7,54.6
2023-02-02,09:22:36,22.7,54.6
2023-02-02,09:23:34,22.7,54.6
2023-02-02,09:24:33,22.7,54.7
2023-02-02,09:25:34,22.7,54.7
2023-02-02,09:26:32,22.7,54.7
2023-02-02,09:27:31,22.7,54.7
2023-02-02,09:28:29,22.7,54.7
2023-02-02,09:29:28,22.7,54.6
2023-02-02,09:30:27,22.7,54.7
2023-02-02,09:31:28,22.7,54.7
2023-02-02,09:32:26,22.7,54.8
2023-02-02,09:33:25,22.7,54.9
2023-02-02,09:34:26,22.7,54.9
2023-02-02,09:35:25,22.7,54.9
2023-02-02,09:36:23,22.7,54.9
2023-02-02,09:37:24,22.7,54.9
2023-02-02,09:38:23,22.7,54.9
2023-02-02,09:39:21,22.7,54.9
2023-02-02,09:40:20,22.7,54.9
2023-02-02,09:41:19,22.7,54.9
2023-02-02,09:42:17,22.7,55.0
2023-02-02,09:43:18,22.7,55.0
2023-02-02,09:44:17,22.7,55.0
2023-02-02,09:45:15,22.7,55.0
2023-02-02,09:46:14,22.7,55.0
2023-02-02,09:47:13,22.7,55.0
2023-02-02,09:48:11,22.7,55.0
2023-02-02,09:49:12,22.7,55.0
2023-02-02,09:50:11,22.7,55.0
2023-02-02,09:51:09,22.7,55.2
2023-02-02,09:52:11,22.7,55.2
2023-02-02,09:53:09,22.7,55.3
2023-02-02,09:54:08,22.7,55.2
2023-02-02,09:55:06,22.7,55.2
2023-02-02,09:56:05,22.7,55.2
2023-02-02,09:57:03,22.7,55.2
2023-02-02,09:58:02,22.7,55.2
2023-02-02,09:59:01,22.7,55.2
2023-02-02,09:59:59,22.7,55.2
2023-02-02,10:00:58,22.7,55.4
2023-02-02,10:01:59,22.7,55.4
2023-02-02,10:02:57,22.7,55.4
2023-02-02,10:03:56,22.7,55.4
2023-02-02,10:04:54,22.7,55.5
2023-02-02,10:05:53,22.7,55.4
2023-02-02,10:06:54,22.7,55.4
2023-02-02,10:07:53,22.7,55.5
2023-02-02,10:08:51,22.7,55.4
2023-02-02,10:09:50,22.7,55.6
2023-02-02,10:10:51,22.7,55.6
2023-02-02,10:11:50,22.7,55.6
2023-02-02,10:12:48,22.7,55.6
2023-02-02,10:13:47,22.6,55.6
2023-02-02,10:14:45,22.6,55.6
2023-02-02,10:15:44,22.7,55.5
2023-02-02,10:16:42,22.7,55.5
2023-02-02,10:17:41,22.7,55.6
2023-02-02,10:18:42,22.7,55.7
2023-02-02,10:19:41,22.7,55.7
2023-02-02,10:20:39,22.7,55.6
2023-02-02,10:21:38,22.7,55.7
2023-02-02,10:22:36,22.7,55.7
2023-02-02,10:23:35,22.7,55.6
2023-02-02,10:24:34,22.7,55.6
2023-02-02,10:25:32,22.7,55.6
2023-02-02,10:26:31,22.7,55.6
2023-02-02,10:27:32,22.7,55.6
2023-02-02,10:28:30,22.7,55.7
2023-02-02,10:29:29,22.7,55.6
2023-02-02,10:30:28,22.7,55.6
2023-02-02,10:31:26,22.8,55.6
2023-02-02,10:32:25,22.7,55.5
2023-02-02,10:33:23,22.8,55.5
2023-02-02,10:34:22,22.8,55.7
2023-02-02,10:35:20,22.8,55.7
2023-02-02,10:36:19,22.8,55.7
2023-02-02,10:37:18,22.8,55.8
2023-02-02,10:38:16,22.7,55.8
2023-02-02,10:39:15,22.7,55.8
2023-02-02,10:40:13,22.8,55.9
2023-02-02,10:41:12,22.8,55.8
2023-02-02,10:42:11,22.8,55.8
2023-02-02,10:43:09,22.8,55.8
2023-02-02,10:44:08,22.7,55.9
2023-02-02,10:45:06,22.7,55.9
2023-02-02,10:46:05,22.7,56.0
2023-02-02,10:47:03,22.7,55.9
2023-02-02,10:48:02,22.7,56.0
2023-02-02,10:49:01,22.7,56.0
2023-02-02,10:49:59,22.7,56.0
